Title-Abstr-Key(Algorithm)  OR Title-Abstr-Key(Data mining)  OR Title-Abstr-Key(Tree) ,323,"['Diseases diagnosis using fuzzy logic methods: A systematic and meta-analysis review', 'A systematic literature review of software visualization evaluation', 'DeWall: A fast divide and conquer Delaunay triangulation algorithm in Ed', 'microRNA 125a Regulates MHC-I Expression on Esophageal Adenocarcinoma Cells, Associated With Suppression of Anti-tumor Immune Response and Poor Outcomes of Patients', 'Chapter 9C: Molecular pathogenesis of biliary tract cancer', 'Québec periodicals: An annotated bibliography of a distinctive North American minority literature', 'Expert systems and evolutionary computing for financial investing: A review', 'Stereoselective hydrogenation of methacycline to Doxycycline catalysed by rhodium-carborane complexes', 'Current titles in soil science', 'Chapter 2: motion graphics in film and television: an overview', 'Canada', 'Human ecology and home economics journals: A selected and annotated bibliography', 'Determinants of transstenotic gradients observed during angioplasty: An experimental model', 'Exploration for rock engineering. Volume 1 of the Proceedings of the symposium on exploration for rock engineering, Johannesburg, 1–5 November, 1976: Edited by Z.T. Bieniawski, A.A. Balkema, Cape Town, 1976. 324 pp., £31.50', 'Automatic identification of non-intersecting machining features from 2D CAD input', '“when tillage begins, other arts follow …” — A core list of agriculture serials', 'Current titles in soil science', 'Local publications and resources', 'Engineering periodicals: Diversity and complexity, part 2', '3-(4-Hydroxy-3,5-dimethoxyphenyl)-propanal from Sorbus aucuparia sapwood', 'HIRMA: Hypertextual information retrieval system managed by ARIOSTO', 'Abstracts', 'Indexing biomedical documents: From thesaural to knowledge-based retrieval systems', 'Current titles in soil science', 'Chronoastrobiology: proposal, nine conferences, heliogeomagnetics, transyears, near-weeks, near-decades, phylogenetic and ontogenetic memories']","['Computer Methods and Programs in Biomedicine', 'Journal of Systems and Software', 'Computer-Aided Design', 'Gastroenterology', ""Blumgart's Surgery of the Liver, Biliary Tract and Pancreas, 2-Volume Set (Sixth Edition)"", 'Serials Review', 'Expert Systems with Applications', 'Tetrahedron Letters', 'Geoderma', 'Motion Graphic Design (Second Edition)', 'Journal of Government Information', 'Serials Review', 'The American Journal of Cardiology', 'International Journal of Rock Mechanics and Mining Sciences & Geomechanics Abstracts', 'Computer-Aided Design', 'Serials Review', 'Geoderma', 'Journal of Government Information', 'Serials Review', 'Phytochemistry', 'Data & Knowledge Engineering', 'Journal of Cranio-Maxillofacial Surgery', 'Artificial Intelligence in Medicine', 'Geoderma', 'Biomedicine & Pharmacotherapy']","Title-Abstr-Key(Algorithm)  OR Title-Abstr-Key(Data mining)  OR Title-Abstr-Key(Tree)  AND Title(""Diseases diagnosis using fuzzy logic methods: A systematic and meta-analysis review"")",1,['Diseases diagnosis using fuzzy logic methods: A systematic and meta-analysis review'],['Computer Methods and Programs in Biomedicine'],True,03:29:01
Title-Abstr-Key(8b/10b encoding)  OR Title-Abstr-Key(Algorithm)  OR Title-Abstr-Key(Artificial neural network)  OR Title-Abstr-Key(Computer vision) ,214,"['State of the art and challenges of security SLA for cloud computing', 'A systematic literature review on electricity management systems', 'Computer-based patient record systems', 'A systematic review of code generation proposals from state machine specifications', 'Chapter 11: Managing Trade-offs in Self-Adaptive Software Architectures: A Systematic Mapping Study', 'Three-dimensional object reconstruction from two-dimensional images', 'DeWall: A fast divide and conquer Delaunay triangulation algorithm in Ed', 'High-level cad model acquisition from range images', 'Editorial Board', 'Chapter 2: motion graphics in film and television: an overview', 'Reverse engineering of geometric models—an introduction', 'Canada', 'Human ecology and home economics journals: A selected and annotated bibliography', 'Static polyhedron simplification using error measurements', 'US government (depository items)', 'Automatic identification of non-intersecting machining features from 2D CAD input', 'Surface reconstruction: from points to splines', 'Special issue: Reverse engineering of geometric models', 'Calendar', 'Segmentation of a wrap-around model using an active contour', 'Design-led component selection', 'Abstracts', 'Calculating derivatives in statistical tolerance analysis', 'On user-defined features', 'Current research in the conceptual design of mechanical products']","['Computers & Electrical Engineering', 'Renewable and Sustainable Energy Reviews', 'Seminars in Oncology Nursing', 'Information and Software Technology', 'Managing Trade-Offs in Adaptable Software Architectures', 'Computer-Aided Design', 'Computer-Aided Design', 'Computer-Aided Design', 'Computer-Aided Design', 'Motion Graphic Design (Second Edition)', 'Computer-Aided Design', 'Journal of Government Information', 'Serials Review', 'Computer-Aided Design', 'Journal of Government Information', 'Computer-Aided Design', 'Computer-Aided Design', 'Computer-Aided Design', 'Computer-Aided Design', 'Computer-Aided Design', 'Computer-Aided Design', 'Journal of Cranio-Maxillofacial Surgery', 'Computer-Aided Design', 'Computer-Aided Design', 'Computer-Aided Design']","Title-Abstr-Key(8b/10b encoding)  OR Title-Abstr-Key(Algorithm)  OR Title-Abstr-Key(Artificial neural network)  OR Title-Abstr-Key(Computer vision)  AND Title(""State of the art and challenges of security SLA for cloud computing"")",1,['State of the art and challenges of security SLA for cloud computing'],['Computers & Electrical Engineering'],True,03:29:58
Title-Abstr-Key(Acoustic model)  OR Title-Abstr-Key(Approximation error)  OR Title-Abstr-Key(Bigram)  OR Title-Abstr-Key(Context-sensitive language) ,191,"['Static polyhedron simplification using error measurements', 'Reverse engineering of geometric models—an introduction', 'Modeling, analysis and control of Discrete Event Systems: a Petri net perspective', 'Nursing Research Journals: An Annotated Guide, Part II', 'Chapter 2: motion graphics in film and television: an overview', 'Segmentation of a wrap-around model using an active contour', 'High-level cad model acquisition from range images', 'Canada', 'Special issue: Reverse engineering of geometric models', 'Land information systems (electronic pages) as a part of IVHS', 'The role of GIS-based spatial analysis in strategic management in local government', 'A multipurpose model of radiology appropriateness criteria', 'European Psychiatric Association (EPA) guidance on quality assurance in mental healthcare', ""‘That's just what I do’: Placing emotion in academic activism"", 'Surface reconstruction: from points to splines', 'Chapter 33: Regulatory Approval', 'Critiquing expert systems for planning and management', 'Abstracts', 'Three-dimensional object reconstruction from two-dimensional images', 'Computer-based patient record systems', 'Chronoastrobiology: proposal, nine conferences, heliogeomagnetics, transyears, near-weeks, near-decades, phylogenetic and ontogenetic memories', 'The internet in oncology nursing', 'Calendar', 'Scheduling in the precast concrete industry using the simulation modelling approach', 'Implementation and management effectiveness in adoption of GIS technology in local governments']","['Computer-Aided Design', 'Computer-Aided Design', 'IFAC-PapersOnLine', 'Serials Review', 'Motion Graphic Design (Second Edition)', 'Computer-Aided Design', 'Computer-Aided Design', 'Journal of Government Information', 'Computer-Aided Design', 'Computers, Environment and Urban Systems', 'Computers, Environment and Urban Systems', 'Academic Radiology', 'European Psychiatry', 'Emotion, Space and Society', 'Computer-Aided Design', 'Clinical Trials (Second Edition)', 'Computers, Environment and Urban Systems', 'Journal of Cranio-Maxillofacial Surgery', 'Computer-Aided Design', 'Seminars in Oncology Nursing', 'Biomedicine & Pharmacotherapy', 'Seminars in Oncology Nursing', 'Computer-Aided Design', 'Building and Environment', 'Computers, Environment and Urban Systems']","Title-Abstr-Key(Acoustic model)  OR Title-Abstr-Key(Approximation error)  OR Title-Abstr-Key(Bigram)  OR Title-Abstr-Key(Context-sensitive language)  AND Title(""Static polyhedron simplification using error measurements"")",8,"['Static polyhedron simplification using error measurements', 'Reverse engineering of geometric models—an introduction', 'Segmentation of a wrap-around model using an active contour', 'High-level cad model acquisition from range images', 'Special issue: Reverse engineering of geometric models', 'Surface reconstruction: from points to splines', 'Three-dimensional object reconstruction from two-dimensional images', 'Calendar']","['Computer-Aided Design', 'Computer-Aided Design', 'Computer-Aided Design', 'Computer-Aided Design', 'Computer-Aided Design', 'Computer-Aided Design', 'Computer-Aided Design', 'Computer-Aided Design']",True,03:30:55
Title-Abstr-Key(3D reconstruction)  OR Title-Abstr-Key(Binocular vision)  OR Title-Abstr-Key(Data acquisition)  OR Title-Abstr-Key(Experiment) ,1033,"['State of the art and challenges of security SLA for cloud computing', 'Three-dimensional object reconstruction from two-dimensional images', 'Surface reconstruction: from points to splines', 'High-level cad model acquisition from range images', 'A systematic review of code generation proposals from state machine specifications', 'Diseases diagnosis using fuzzy logic methods: A systematic and meta-analysis review', 'Efficacy of feeding selenium-enriched yeast to finishing beef cattle', 'microRNA 125a Regulates MHC-I Expression on Esophageal Adenocarcinoma Cells, Associated With Suppression of Anti-tumor Immune Response and Poor Outcomes of Patients', 'Guide for authors', 'Continuous Computer Acquisition of Feed and Water Intakes, Chewing, Reticular Motility, and Ruminal pH of Cattle', 'Reverse engineering of geometric models—an introduction', 'A Systematic Mapping Study of Software Reliability Modeling', 'Key word index', 'Instructions for Authors of Journal of Dairy Science', 'Comparative Studies on Mass Spectrometric Fragmentation of Linear Chiral Secondary Alcohols (R)-1-(4-Alkylphenyl) and (R)-1-(4-Alkoxyphenyl/Alkylthiophenyl) Alcohols', 'Instructions for Authors of Journal of Dairy Science', 'Fire science research: A review of selected journals', 'The nomadic engram: overtraining eliminates the impairment of discriminative avoidance behavior produced by limbic thalamic lesions', 'Québec periodicals: An annotated bibliography of a distinctive North American minority literature', 'Instructions for Authors of Journal of Dairy Science', 'Modeling and Rendering of Real-time Large-scale Granular Flow Scene on GPU', 'Dissertation titles US, UK, AND CANADIAN dissertations', 'A systematic review of evaluation of variability management approaches in software product lines', 'Abstracts', 'Instructions for Authors of Journal of Dairy Science']","['Computers & Electrical Engineering', 'Computer-Aided Design', 'Computer-Aided Design', 'Computer-Aided Design', 'Information and Software Technology', 'Computer Methods and Programs in Biomedicine', 'The Professional Animal Scientist', 'Gastroenterology', 'Applied Animal Behaviour Science', 'Journal of Dairy Science', 'Computer-Aided Design', 'Information and Software Technology', 'Journal of Bioscience and Bioengineering', 'Journal of Dairy Science', 'Chemical Research in Chinese Universities', 'Journal of Dairy Science', 'Serials Review', 'Behavioural Brain Research', 'Serials Review', 'Journal of Dairy Science', 'Procedia Environmental Sciences', 'Polymer Contents', 'Information and Software Technology', 'Journal of Cranio-Maxillofacial Surgery', 'Journal of Dairy Science']","Title-Abstr-Key(3D reconstruction)  OR Title-Abstr-Key(Binocular vision)  OR Title-Abstr-Key(Data acquisition)  OR Title-Abstr-Key(Experiment)  AND Title(""State of the art and challenges of security SLA for cloud computing"")",1,['State of the art and challenges of security SLA for cloud computing'],['Computers & Electrical Engineering'],True,03:31:16
Title-Abstr-Key(Algorithm)  OR Title-Abstr-Key(Analysis of algorithms)  OR Title-Abstr-Key(Automated fingerprint identification)  OR Title-Abstr-Key(Data pre-processing) ,996,"['Research on Big Data – A systematic mapping study', 'Is the Use of Dexamethasone Effective in Controlling Pain Associated with Symptomatic Irreversible Pulpitis? A Systematic Review', 'A systematic review of game technologies for pediatric patients', 'Diseases diagnosis using fuzzy logic methods: A systematic and meta-analysis review', 'JACC Instructions for Authors', 'JACC Instructions for Authors', 'JACC Instructions for Authors', 'Evaluation of factors that affect hip moment impulse during gait: A systematic review', 'JACC Instructions for Authors', 'JACC Instructions for Authors', 'JACC Instructions for Authors', 'JACC Instructions for Authors', 'JACC Instructions for Authors', 'JACC Instructions for Authors', 'JACC Instructions for Authors', 'JACC Instructions for Authors', 'JACC Instructions for Authors', 'JACC Instructions for Authors', 'JACC Instructions for Authors', 'JACC Instructions for Authors', 'JACC Instructions for Authors', 'JACC Instructions for Authors', 'JACC Instructions for Authors', 'JACC Instructions for Authors', 'JACC Instructions for Authors']","['Computer Standards & Interfaces', 'Journal of Endodontics', 'Computers in Biology and Medicine', 'Computer Methods and Programs in Biomedicine', 'Journal of the American College of Cardiology', 'Journal of the American College of Cardiology', 'Journal of the American College of Cardiology', 'Gait & Posture', 'Journal of the American College of Cardiology', 'Journal of the American College of Cardiology', 'Journal of the American College of Cardiology', 'Journal of the American College of Cardiology', 'Journal of the American College of Cardiology', 'Journal of the American College of Cardiology', 'Journal of the American College of Cardiology', 'Journal of the American College of Cardiology', 'Journal of the American College of Cardiology', 'Journal of the American College of Cardiology', 'Journal of the American College of Cardiology', 'Journal of the American College of Cardiology', 'Journal of the American College of Cardiology', 'Journal of the American College of Cardiology', 'Journal of the American College of Cardiology', 'Journal of the American College of Cardiology', 'Journal of the American College of Cardiology']","Title-Abstr-Key(Algorithm)  OR Title-Abstr-Key(Analysis of algorithms)  OR Title-Abstr-Key(Automated fingerprint identification)  OR Title-Abstr-Key(Data pre-processing)  AND Title(""Research on Big Data – A systematic mapping study"")",1,['Research on Big Data – A systematic mapping study'],['Computer Standards & Interfaces'],True,03:32:11
Title-Abstr-Key(Natural user interface)  OR Title-Abstr-Key(Simulation)  OR Title-Abstr-Key(Virtual reality) ,74,"['A systematic review of game technologies for pediatric patients', 'State of the art and challenges of security SLA for cloud computing', 'A Narrative Review of Social Media and Game-Based Nutrition Interventions Targeted at Young Adults', 'Modeling and Rendering of Real-time Large-scale Granular Flow Scene on GPU', 'Québec periodicals: An annotated bibliography of a distinctive North American minority literature', 'Chapter 2: motion graphics in film and television: an overview', 'Canada', 'Abstracts', 'Static polyhedron simplification using error measurements', 'A systematic literature review of software visualization evaluation', 'Computers in the lipid research laboratory', 'Three-dimensional object reconstruction from two-dimensional images', 'Surface reconstruction: from points to splines', 'Calendar', 'Reverse engineering of geometric models—an introduction', 'Special issue: Reverse engineering of geometric models', 'Segmentation of a wrap-around model using an active contour', 'High-level cad model acquisition from range images', 'Facing the next millennium of managed health care: Can academic maternal-fetal medicine programs survive?', 'The AURORA Project: Removal of plastic substrate to obtain an all-metal solar sail', 'Design issues for a mission to exploit the gravitational lensing effect at 550 AU', 'Hyper-interspersed nano/MEMS-architecture design for new concepts in miniature robotics for space exploration', 'Food Matters: Changing Dimensions of Science and Practice in the Nutrition Profession', 'Error estimation for plate buckling elements', 'Linear vibration analysis of laminated rectangular plates using the hierarchical finite element method—I. Free vibration analysis']","['Computers in Biology and Medicine', 'Computers & Electrical Engineering', 'Journal of the Academy of Nutrition and Dietetics', 'Procedia Environmental Sciences', 'Serials Review', 'Motion Graphic Design (Second Edition)', 'Journal of Government Information', 'Journal of Cranio-Maxillofacial Surgery', 'Computer-Aided Design', 'Journal of Systems and Software', 'Progress in Lipid Research', 'Computer-Aided Design', 'Computer-Aided Design', 'Computer-Aided Design', 'Computer-Aided Design', 'Computer-Aided Design', 'Computer-Aided Design', 'Computer-Aided Design', 'Seminars in Perinatology', 'Acta Astronautica', 'Acta Astronautica', 'Acta Astronautica', 'Journal of Nutrition Education', 'Computers & Structures', 'Computers & Structures']","Title-Abstr-Key(Natural user interface)  OR Title-Abstr-Key(Simulation)  OR Title-Abstr-Key(Virtual reality)  AND Title(""A systematic review of game technologies for pediatric patients"")",1,['A systematic review of game technologies for pediatric patients'],['Computers in Biology and Medicine'],True,03:33:01
Title-Abstr-Key(Experiment)  OR Title-Abstr-Key(Hardware restriction)  OR Title-Abstr-Key(Information flow )  OR Title-Abstr-Key(Requirement) ,1036,"['A systematic review of game technologies for pediatric patients', 'Instructions to Authors', 'Instructions to Authors', 'A systematic literature review on electricity management systems', 'Instructions to Authors', 'State of the art and challenges of security SLA for cloud computing', 'Instructions to Authors', 'Instructions to Authors', 'Instructions to Authors', 'Instructions to Authors', 'Instructions to Authors', 'Materials, system designs and modelling approaches in techno-economic assessment of all-vanadium redox flow batteries – A review', 'Patient-Reported Mobility: A Systematic Review', 'Instructions to Authors', 'JACC Instructions for Authors', 'JACC Instructions for Authors', 'Instructions to Authors', 'JACC Instructions for Authors', 'Instructions to Authors', 'JACC Instructions for Authors', 'Instructions to Authors', 'JACC Instructions for Authors', 'JACC Instructions for Authors', 'JACC Instructions for Authors', 'JACC Instructions for Authors']","['Computers in Biology and Medicine', 'Annals of Diagnostic Pathology', 'Annals of Diagnostic Pathology', 'Renewable and Sustainable Energy Reviews', 'Annals of Diagnostic Pathology', 'Computers & Electrical Engineering', 'Annals of Diagnostic Pathology', 'Annals of Diagnostic Pathology', 'Annals of Diagnostic Pathology', 'Annals of Diagnostic Pathology', 'Annals of Diagnostic Pathology', 'Journal of Power Sources', 'Archives of Physical Medicine and Rehabilitation', 'Annals of Diagnostic Pathology', 'Journal of the American College of Cardiology', 'Journal of the American College of Cardiology', 'Annals of Diagnostic Pathology', 'Journal of the American College of Cardiology', 'Annals of Diagnostic Pathology', 'Journal of the American College of Cardiology', 'Annals of Diagnostic Pathology', 'Journal of the American College of Cardiology', 'Journal of the American College of Cardiology', 'Journal of the American College of Cardiology', 'Journal of the American College of Cardiology']","Title-Abstr-Key(Experiment)  OR Title-Abstr-Key(Hardware restriction)  OR Title-Abstr-Key(Information flow )  OR Title-Abstr-Key(Requirement)  AND Title(""A systematic review of game technologies for pediatric patients"")",1,['A systematic review of game technologies for pediatric patients'],['Computers in Biology and Medicine'],True,03:33:49
Title-Abstr-Key(Algorithm)  OR Title-Abstr-Key(Interference )  OR Title-Abstr-Key(Intersection algorithm) ,107,"['DeWall: A fast divide and conquer Delaunay triangulation algorithm in Ed', 'Automatic identification of non-intersecting machining features from 2D CAD input', 'Recursive Identification of Time-varying Systems via Incremental Estimation', 'Reverse engineering of geometric models—an introduction', 'High-level cad model acquisition from range images', 'Static polyhedron simplification using error measurements', 'Consistency of spatial database query results', 'Land information systems (electronic pages) as a part of IVHS', 'HIRMA: Hypertextual information retrieval system managed by ARIOSTO', 'The role of GIS-based spatial analysis in strategic management in local government', 'Critiquing expert systems for planning and management', 'Three-dimensional object reconstruction from two-dimensional images', 'Surface reconstruction: from points to splines', 'Calendar', 'Special issue: Reverse engineering of geometric models', 'Segmentation of a wrap-around model using an active contour', 'Part orientation and build cost determination in layered manufacturing', 'Calculating derivatives in statistical tolerance analysis', 'Design-led component selection', 'On user-defined features', 'Calendar07', 'Current research in the conceptual design of mechanical products', 'Locally optimal adaptive control without persistent excitation', 'Robust predictive control of systems with uncertain impulse response', 'Implementation and management effectiveness in adoption of GIS technology in local governments']","['Computer-Aided Design', 'Computer-Aided Design', 'Automatica', 'Computer-Aided Design', 'Computer-Aided Design', 'Computer-Aided Design', 'Computers, Environment and Urban Systems', 'Computers, Environment and Urban Systems', 'Data & Knowledge Engineering', 'Computers, Environment and Urban Systems', 'Computers, Environment and Urban Systems', 'Computer-Aided Design', 'Computer-Aided Design', 'Computer-Aided Design', 'Computer-Aided Design', 'Computer-Aided Design', 'Computer-Aided Design', 'Computer-Aided Design', 'Computer-Aided Design', 'Computer-Aided Design', 'Computer-Aided Design', 'Computer-Aided Design', 'Automatica', 'Automatica', 'Computers, Environment and Urban Systems']","Title-Abstr-Key(Algorithm)  OR Title-Abstr-Key(Interference )  OR Title-Abstr-Key(Intersection algorithm)  AND Title(""DeWall: A fast divide and conquer Delaunay triangulation algorithm in Ed"")",0,[],[],True,03:34:41
Title-Abstr-Key(Big data)  OR Title-Abstr-Key(CUDA)  OR Title-Abstr-Key(Central processing unit)  OR Title-Abstr-Key(Computation) ,331,"['Research on Big Data – A systematic mapping study', 'State of the art and challenges of security SLA for cloud computing', 'A systematic literature review on electricity management systems', 'Diseases diagnosis using fuzzy logic methods: A systematic and meta-analysis review', 'Modeling and Rendering of Real-time Large-scale Granular Flow Scene on GPU', 'A systematic review of code generation proposals from state machine specifications', 'microRNA 125a Regulates MHC-I Expression on Esophageal Adenocarcinoma Cells, Associated With Suppression of Anti-tumor Immune Response and Poor Outcomes of Patients', 'A Systematic Mapping Study of Software Reliability Modeling', 'The central visual system', 'Exploring the educational potential of robotics in schools: A systematic review', 'Modeling, analysis and control of Discrete Event Systems: a Petri net perspective', 'Engineering periodicals: Diversity and complexity', 'Expert systems and evolutionary computing for financial investing: A review', 'A systematic review of evaluation of variability management approaches in software product lines', 'Chapter 11: Managing Trade-offs in Self-Adaptive Software Architectures: A Systematic Mapping Study', '[37] Internet information on ion channels: Issues of access and organization', 'Computational strategies for tire modeling and analysis', 'The role of GIS-based spatial analysis in strategic management in local government', 'Guide for Authors', 'Consistency of spatial database query results', 'Current titles in soil science', 'Static Mixers in the Process Industries—A Review', 'Abstracts', 'A systematic literature review of software visualization evaluation', 'Land information systems (electronic pages) as a part of IVHS']","['Computer Standards & Interfaces', 'Computers & Electrical Engineering', 'Renewable and Sustainable Energy Reviews', 'Computer Methods and Programs in Biomedicine', 'Procedia Environmental Sciences', 'Information and Software Technology', 'Gastroenterology', 'Information and Software Technology', 'Vision Research', 'Computers & Education', 'IFAC-PapersOnLine', 'Serials Review', 'Expert Systems with Applications', 'Information and Software Technology', 'Managing Trade-Offs in Adaptable Software Architectures', 'Methods in Enzymology', 'Computers & Structures', 'Computers, Environment and Urban Systems', 'Journal of Pharmaceutical and Biomedical Analysis', 'Computers, Environment and Urban Systems', 'Geoderma', 'Chemical Engineering Research and Design', 'Journal of Cranio-Maxillofacial Surgery', 'Journal of Systems and Software', 'Computers, Environment and Urban Systems']","Title-Abstr-Key(Big data)  OR Title-Abstr-Key(CUDA)  OR Title-Abstr-Key(Central processing unit)  OR Title-Abstr-Key(Computation)  AND Title(""Research on Big Data – A systematic mapping study"")",1,['Research on Big Data – A systematic mapping study'],['Computer Standards & Interfaces'],True,03:35:59
Title-Abstr-Key(Analogue electronics)  OR Title-Abstr-Key(Bridge circuit)  OR Title-Abstr-Key(Circuit design)  OR Title-Abstr-Key(Comparative Toxicogenomics Database ) ,0,[],[],Title-Abstr-Key(Analogue electronics)  OR Title-Abstr-Key(Bridge circuit)  OR Title-Abstr-Key(Circuit design)  OR Title-Abstr-Key(Comparative Toxicogenomics Database ) ,0,[],[],True,03:37:11
Title-Abstr-Key(Belief revision)  OR Title-Abstr-Key(Circumscription )  OR Title-Abstr-Key(Default logic)  OR Title-Abstr-Key(Knowledge representation and reasoning) ,100,"['Research on Big Data – A systematic mapping study', 'Diseases diagnosis using fuzzy logic methods: A systematic and meta-analysis review', 'A Systematic Mapping Study of Software Reliability Modeling', 'Indexing biomedical documents: From thesaural to knowledge-based retrieval systems', 'Chapter 11: Managing Trade-offs in Self-Adaptive Software Architectures: A Systematic Mapping Study', 'Current research in the conceptual design of mechanical products', 'On user-defined features', 'Semantic community Web portals', 'Design-led component selection', 'Part orientation and build cost determination in layered manufacturing', 'Automatic identification of non-intersecting machining features from 2D CAD input', 'Calculating derivatives in statistical tolerance analysis', 'DeWall: A fast divide and conquer Delaunay triangulation algorithm in Ed', 'Calendar07', 'Computer-based patient record systems', 'Reverse engineering of geometric models—an introduction', 'Static polyhedron simplification using error measurements', 'Three-dimensional object reconstruction from two-dimensional images', 'Surface reconstruction: from points to splines', 'Calendar', 'Special issue: Reverse engineering of geometric models', 'Segmentation of a wrap-around model using an active contour', 'High-level cad model acquisition from range images', 'Chapter 4: Animal Care and Use Committees: An American Perspective', 'The central visual system']","['Computer Standards & Interfaces', 'Computer Methods and Programs in Biomedicine', 'Information and Software Technology', 'Artificial Intelligence in Medicine', 'Managing Trade-Offs in Adaptable Software Architectures', 'Computer-Aided Design', 'Computer-Aided Design', 'Computer Networks', 'Computer-Aided Design', 'Computer-Aided Design', 'Computer-Aided Design', 'Computer-Aided Design', 'Computer-Aided Design', 'Computer-Aided Design', 'Seminars in Oncology Nursing', 'Computer-Aided Design', 'Computer-Aided Design', 'Computer-Aided Design', 'Computer-Aided Design', 'Computer-Aided Design', 'Computer-Aided Design', 'Computer-Aided Design', 'Computer-Aided Design', 'Handbook of Animal Models of Infection', 'Vision Research']","Title-Abstr-Key(Belief revision)  OR Title-Abstr-Key(Circumscription )  OR Title-Abstr-Key(Default logic)  OR Title-Abstr-Key(Knowledge representation and reasoning)  AND Title(""Research on Big Data – A systematic mapping study"")",1,['Research on Big Data – A systematic mapping study'],['Computer Standards & Interfaces'],True,03:39:27
Title-Abstr-Key(Acyclic dependencies principle)  OR Title-Abstr-Key(Algorithm)  OR Title-Abstr-Key(AlphaGo)  OR Title-Abstr-Key(Angular defect) ,115,"['Abstracts', 'Reverse engineering of geometric models—an introduction', 'Static polyhedron simplification using error measurements', 'Three-dimensional object reconstruction from two-dimensional images', 'Surface reconstruction: from points to splines', 'Calendar', 'Special issue: Reverse engineering of geometric models', 'High-level cad model acquisition from range images', 'Segmentation of a wrap-around model using an active contour', 'Optical thomograph of the Universe', 'Chapter 1 Antitumor Alkaloids', 'Thermoluminescence and new 14C age estimates for late quaternary loesses in southwestern Nebraska', 'The AURORA Project: Removal of plastic substrate to obtain an all-metal solar sail', 'Palladium and platinum', 'Report of committee on scientific investigation of the American academy of restorative dentistry', 'Recursive Identification of Time-varying Systems via Incremental Estimation', 'XI National Congress of Digestive Diseases, Italian Federation of Digestive Diseases, Genoa, 12-16 March 2005', 'Mechanisms of spin-lattice relaxation of vk and related centers', 'Current papers in oral biology (6001–6200)', 'NASA breakthrough propulsion physics program', 'Hyper-interspersed nano/MEMS-architecture design for new concepts in miniature robotics for space exploration', 'The Aurora project: A new sail layout', 'Imaging of extrasolar advanced terrestrial planets', ""Applying international space station (ISS) and solar-sail technology to the exploration and diversion of small, dark near earth objects (NEO's)"", 'High performance nuclear thermal propulsion system for near term exploration missions to 100 A.U. and beyond']","['Journal of Cranio-Maxillofacial Surgery', 'Computer-Aided Design', 'Computer-Aided Design', 'Computer-Aided Design', 'Computer-Aided Design', 'Computer-Aided Design', 'Computer-Aided Design', 'Computer-Aided Design', 'Computer-Aided Design', 'Acta Astronautica', 'The Alkaloids: Chemistry and Pharmacology', 'Geomorphology', 'Acta Astronautica', 'Coordination Chemistry Reviews', 'The Journal of Prosthetic Dentistry', 'Automatica', 'Digestive and Liver Disease', 'Journal of Physics and Chemistry of Solids', 'Archives of Oral Biology', 'Acta Astronautica', 'Acta Astronautica', 'Acta Astronautica', 'Acta Astronautica', 'Acta Astronautica', 'Acta Astronautica']","Title-Abstr-Key(Acyclic dependencies principle)  OR Title-Abstr-Key(Algorithm)  OR Title-Abstr-Key(AlphaGo)  OR Title-Abstr-Key(Angular defect)  AND Title(""Abstracts"")",100,"['Abstracts', 'Reverse engineering of geometric models—an introduction', 'Static polyhedron simplification using error measurements', 'Surface reconstruction: from points to splines', 'Three-dimensional object reconstruction from two-dimensional images', 'Optical thomograph of the Universe', 'High-level cad model acquisition from range images', 'Segmentation of a wrap-around model using an active contour', 'Calendar', 'Special issue: Reverse engineering of geometric models', 'The AURORA Project: Removal of plastic substrate to obtain an all-metal solar sail', 'Thermoluminescence and new 14C age estimates for late quaternary loesses in southwestern Nebraska', 'Recursive Identification of Time-varying Systems via Incremental Estimation', 'Oceanographic abstract', 'Report of committee on scientific investigation of the American academy of restorative dentistry', 'Chapter 1 Antitumor Alkaloids', 'AIMStar: Antimatter initiated microfusion for pre-cursor interstellar missions', 'XI National Congress of Digestive Diseases, Italian Federation of Digestive Diseases, Genoa, 12-16 March 2005', 'Italian participation to interplanetary exploration: The Cassini-Huygens mission', 'Contributions from particle physics engineering developments', 'The Aurora project: A new sail layout', 'The parachute sail with hydrostatic beam: A new concept for solar sailing', 'Radioisotope electric propulsion of sciencecraft to the outer solar system and near-interstellar space', 'NASA breakthrough propulsion physics program', 'Imaging of extrasolar advanced terrestrial planets']","['Journal of Cranio-Maxillofacial Surgery', 'Computer-Aided Design', 'Computer-Aided Design', 'Computer-Aided Design', 'Computer-Aided Design', 'Acta Astronautica', 'Computer-Aided Design', 'Computer-Aided Design', 'Computer-Aided Design', 'Computer-Aided Design', 'Acta Astronautica', 'Geomorphology', 'Automatica', 'Deep Sea Research and Oceanographic Abstracts', 'The Journal of Prosthetic Dentistry', 'The Alkaloids: Chemistry and Pharmacology', 'Acta Astronautica', 'Digestive and Liver Disease', 'Acta Astronautica', 'Acta Astronautica', 'Acta Astronautica', 'Acta Astronautica', 'Acta Astronautica', 'Acta Astronautica', 'Acta Astronautica']",True,03:40:23
