"(""Artificial neural network"" OR ""Finite element method"" OR ""Hopfield network"" OR ""Network model"")","190448","['Accurate Numerical Computation of Hot Deformation Behaviors by Integrating Finite Element Method with Artificial Neural Network', 'Application of finite element method and artificial neural network to the die design of radial forging processes', 'Switched reluctance motor control without position sensor by using data obtained from finite element method in artificial neural network', 'A Neural Network-Based Finite Element Method on Parallel Processors', 'A Model to Predict Recrystallization Kinetics in Hot Strip Rolling Using Combined Artificial Neural Network and Finite Elements', 'Artificial Neural Networks for Combinatorial Optimization', 'Prediction of the hardness profile of an AISI 4340 steel cylinder heat-treated by laser - 3D and artificial neural networks modelling and experimental validation', 'BP artificial neural network modeling for accurate radius prediction and application in incremental in-plane bending', 'Deformation Prediction of Excavated Slopes with a Neural Network Model Based on Nonlinear Numerical Analyses', 'Modeling Structural Elements Subjected to Buckling Using Data Mining and the Finite Element Method', 'Artificial Neural Network Model for the Gap Discontinuity in Shielded Coplanar Waveguide', 'Artificial Neural Network Model for Prediction of Fatigue Lives of Composites Materials', 'Adaptive and intelligent wireless sensor networks through neural networks: an illustration for infrastructure adaptation through Hopfield network', 'Prediction of Deformed Configuration and Ductile Fracture for Simple Upsetting Using an Artificial Neural Network', 'Establishment of constitutive relationship model for 2519 aluminum alloy based on BP artificial neural network', 'Structure Optimization of Pneumatic Tire Using an Artificial Neural Network', 'Application of Finite Element Model and Artificial Neural Network in Characterization of Al Matrix Nanocomposites Using Various Training Algorithms', 'Hopfilter: An Agent for Filtering Web Pages Based on the Hopfield Artificial Neural Network Model', 'Forecast of coal spontaneous combustion with artificial neural network model based on testing and monitoring gas indices']","['International Journal of Precision Engineering and Manufacturing', 'The International Journal of Advanced Manufacturing Technology', 'Electrical Engineering', 'Contemporary Research in Engineering Science', 'Journal of Materials Engineering and Performance', 'Handbook of Metaheuristics', 'Journal of Mechanical Science and Technology', 'The International Journal of Advanced Manufacturing Technology', 'Proceedings of GeoShanghai 2018 International Conference: Advances in Soil Dynamics and Foundation Engineering', 'International Joint Conference SOCO’13-CISIS’13-ICEUTE’13', 'International Journal of Infrared and Millimeter Waves', 'Experimental Analysis of Nano and Engineering Materials and Structures', 'Applied Intelligence', 'The International Journal of Advanced Manufacturing Technology', 'Journal of Central South University of Technology', 'Advances in Neural Networks - ISNN 2004', 'Metallurgical and Materials Transactions A', 'Data Management. Data, Data Everywhere', 'Journal of Coal Science and Engineering']","(""Artificial neural network"" OR ""Finite element method"" OR ""Hopfield network"" OR ""Network model"") AND (title: ""Accurate Numerical Computation of Hot Deformation Behaviors by Integrating Finite Element Method with Artificial Neural Network"")","1","['Accurate Numerical Computation of Hot Deformation Behaviors by Integrating Finite Element Method with Artificial Neural Network']","['International Journal of Precision Engineering and Manufacturing']","False","17:30:17"
"(""Algorithm"" OR ""Confidentiality"" OR ""Heuristic"" OR ""Information privacy"")","1538943","['Information privacy and correlates: an empirical attempt to bridge and distinguish privacy-related concepts', 'Protecting Information Privacy in the Electronic Society', 'Data Mining, Dataveillance, and Medical Information Privacy', 'U.S. Health Information Privacy Policy: Theory and Practice', 'Medical Information Privacy and the Conduct of Biomedical Research', 'Patients, Trust and Ethics in Information Privacy in eHealth', 'Citizens’ Health Information Privacy Concerns: Developing a Framework', 'The Personal Information Privacy Protection Strategy in Social Security Information System', 'An Information Privacy Risk Index for mHealth Apps', 'Information Privacy in a Digitalized World: Private Issue or Public Matter?', 'Information Privacy in Nigeria', 'The relationship between culture and information privacy policy', 'Information Privacy Using Stego-Data Element with Visual Cryptography', 'Enforcing Confidentiality and Visibility Constraints', 'The influence of the informal social learning environment on information privacy policy compliance efficacy and intention', 'Location Information Privacy', 'Social Perspectives on Information Privacy', '“Can we trust the Indians with our data?” An examination of the emergence of information privacy laws in India', 'Supporting Location Information Privacy in Mobile Devices']","['European Journal of Information Systems', 'e-Business and Telecommunications', 'Privacy and Health Care', 'Personal Medical Information', 'Privacy and Health Care', 'eHealth: Legal, Ethical and Governance Challenges', 'Blurring the Boundaries Through Digital Innovation', 'Communications and Information Processing', 'Privacy Technologies and Policy', 'The Impact of Digitalization in the Workplace', 'African Data Privacy Laws', 'Electronic Markets', 'Information and Communication Technology for Sustainable Development', 'Protecting Privacy in Data Release', 'European Journal of Information Systems', 'Geographic Location in the Internet', 'Encyclopedia of Cryptography and Security', 'Home Informatics and Telematics: ICT for The Next Billion', 'Distributed Computing and Internet Technology']","(""Algorithm"" OR ""Confidentiality"" OR ""Heuristic"" OR ""Information privacy"") AND (title: ""Information privacy and correlates: an empirical attempt to bridge and distinguish privacy-related concepts"")","1","['Information privacy and correlates: an empirical attempt to bridge and distinguish privacy-related concepts']","['European Journal of Information Systems']","False","17:30:40"
"(""Algorithm"" OR ""Computational complexity theory"" OR ""Discriminative model"" OR ""Time complexity"")","1383383","['Computational Complexity Theory', 'Computational Complexity Theory', 'Bilevel fractional programming; Combinatorial matrix analysis; Combinatorial optimization algorithms in resource allocation problem; Combinatorial optimization games; Complexity classes in optimization; Complexity of degeneracy; Complexity of gradients, Jacobians, and Hessians; Complexity theory; Complexity theory: Quadratic programming; Computational complexity theory; Evolutionary algorithms in combinatorial optimization; Fractional programming; Information-based complexity and information-based optimization; Kolmogorov complexity; Mixed integer nonlinear programming; Multi-objective combinatorial optimization; Neural networks for combinatorial optimization; NP-complete problems and proof methodology; Parallel computing: Complexity classes; Quadratic fractional programming: Dinkelbach method; Replicator dynamics in combinatorial optimizationBilevel fractional programming; Combinatorial matrix analysis; Combinatorial optimization algorithms in resource allocation problems; Combinatorial optimization games; Complexity classes in optimization; Complexity of degeneracy; Complexity of gradients, Jacobians, and Hessians; Complexity theory; Complexity theory: Quadratic programming; Computational complexity theory; Evolutionary algorithms in combinatorial optimization; Fractional programming; Information-based complexity and information-based optimization; Kolmogorov complexity; Mixed integer nonlinear programming; Multi-objective combinatorial optimization; NP-complete problems and proof methodology; Parallel computing: Complexity classes; Quadratic fractional programming: Dinkelbach method; Replicator dynamics in combinatorial optimization; Stochastic integer programsFRACTIONAL COMBINATORIAL OPTIMIZATION', 'Complexity classes in optimization; Complexity of degeneracy; Complexity of gradients, Jacobians, and Hessians; Complexity theory; Complexity theory: Quadratic programming; Computational complexity theory; Fractional combinatorial optimization; Kolmogorov complexity; Mixed integer nonlinear programming; NP-complete problems and proof methodology; Parallel computing: Complexity classes INFORMATION-BASED COMPLEXITY AND INFORMATION-BASED OPTIMIZATION', 'Complexity Theory', 'A discriminative model selection approach and its application to text classification', 'A Generalized Quantifier Concept in Computational Complexity Theory', 'An Overview of Complexity Theory', 'The Complexity of Computations', 'A Computational Complexity Theory in Membrane Computing', 'Measure One Results in Computational Complexity Theory', 'Computational Complexity, Protein Structure Prediction, and the Levinthal Paradox', 'Towards a Predictive Computational Complexity Theory', 'Progress in Computational Complexity Theory', 'Time in the Analysis of Algorithms', 'A Discriminative Model Corresponding to Hierarchical HMMs', 'Foundations of Complexity Theory', 'Computing equilibria: a computational complexity perspective', 'Towards Computational Complexity Theory on Advanced Function Spaces in Analysis', 'Robust visual tracking based on generative and discriminative model collaboration']","['Encyclopedia of Optimization', 'Encyclopedia of Optimization', 'Encyclopedia of Optimization', 'Encyclopedia of Optimization', 'The Pillars of Computation Theory', 'Neural Computing and Applications', 'Generalized Quantifiers and Computation', 'Facility Location', 'Logical Foundations of Mathematics and Computational Complexity', 'Membrane Computing', 'Advances in Algorithms, Languages, and Complexity', 'The Protein Folding Problem and Tertiary Structure Prediction', 'Automata, Languages and Programming', 'Journal of Computer Science and Technology', 'Modeling Time in Computing', 'Intelligent Data Engineering and Automated Learning - IDEAL 2007', 'Complexity Theory and Cryptology', 'Economic Theory', 'Pursuit of the Universal', 'Multimedia Tools and Applications']","(""Algorithm"" OR ""Computational complexity theory"" OR ""Discriminative model"" OR ""Time complexity"") AND (title: ""Computational Complexity Theory"")","0","[]","[]","True","17:31:03"
"(""Diagnosis "" OR ""Experiment"" OR ""Fault detection and isolation"" OR ""Feature selection"")","4104279","['Weighted and constrained possibilistic C-means clustering for online fault detection and isolation', 'Research on Fault Detection and Isolation of Railway Vehicle Suspension System by Impulse Track Irregularity', 'An Actuator Fault Detection and Isolation Scheme: Experiments in Robotic Manipulators', 'Spacecraft Fault Detection and Isolation System Design Using Decentralized Analytical Redundancy', 'Real-Time Model-Based Fault Detection and Isolation for UGVs', ""Integrated Fault Detection and Isolation: Application to a Winery's Wastewater Treatment Plant"", 'A Robust Fault Detection and Isolation Scheme for Robot Manipulators Based on Neural Networks', 'ASCS online fault detection and isolation based on an improved MPCA', 'Design of Norm Based Fault Detection and Isolation LPV Filters', 'Fault Detection and Isolation of Industrial Processes Using Optimized Fuzzy Models', 'Evaluation of Organization in Multiagent Systems for Fault Detection and Isolation', 'Fault Detection and Isolation of spacecraft thrusters using an extended principal component analysis to interval data', 'A Neural Based Approach and Probability Density Approximation for Fault Detection and Isolation in Nonlinear Systems', 'Fault Detection and Isolation in Wheeled Mobile Robot', 'Adaptive Particle Filter for Fault Detection and Isolation of Mobile Robots', 'Sensor Fault Detection and Isolation in Flight Control Systems Based on Innovation Approach', 'Quality monitoring of a closed-loop system with parametric uncertainties and external disturbances: a fault detection and isolation approach', 'Cascade filter structure for sensor/actuator fault detection and isolation of satellite attitude control system', 'A Multi-agent Architecture for Sensors and Actuators’ Fault Detection and Isolation in Case of Uncertain Parameter Systems']","['Applied Intelligence', 'Proceedings of the 2015 International Conference on Electrical and Information Technologies for Rail Transportation', 'Neural Network-Based State Estimation of Nonlinear Systems', 'Advances in Aerospace Guidance, Navigation and Control', 'Journal of Intelligent and Robotic Systems', 'Applied Intelligence', 'Advanced Intelligent Computing', 'Chinese Journal of Mechanical Engineering', 'Robust Control and Linear Parameter Varying Approaches', 'Computational Intelligence in Fault Diagnosis', 'Agent and Multi-Agent Systems: Technologies and Applications', 'International Journal of Control, Automation and Systems', 'Engineering Applications of Neural Networks', 'Intelligent Computing Technology', 'Towards Autonomous Robotic Systems', 'Fault Diagnosis and Reconfiguration in Flight Control Systems', 'The International Journal of Advanced Manufacturing Technology', 'International Journal of Control, Automation and Systems', 'Tools and Applications with Artificial Intelligence']","(""Diagnosis "" OR ""Experiment"" OR ""Fault detection and isolation"" OR ""Feature selection"") AND (title: ""Weighted and constrained possibilistic C-means clustering for online fault detection and isolation"")","1","['Weighted and constrained possibilistic C-means clustering for online fault detection and isolation']","['Applied Intelligence']","False","17:31:48"
"(""Adaptive filter"" OR ""Algorithm"" OR ""Beamforming"" OR ""Eisenstein's criterion"")","1384104","[""Polynomials Irreducible by Eisenstein's Criterion"", 'Adaptive Beamforming in Wireless Sensor Network in the Presence of Interference Sources', 'Acoustic Echo Cancellation for Beamforming Microphone Arrays', 'Systolic Adaptive Beamforming', 'Robust Adaptive Beamforming', 'Stereophonic hands-free communication system based on microphone array fixed beamforming: real-time implementation and evaluation', 'Adaptive Linearly Constrained Beamforming Algorithms for Smart Jamming Suppression', 'Joint Optimization of Acoustic Echo Cancellation and Adaptive Beamforming', 'A Novel Adaptive Beamforming with Combinational Algorithm in Wireless Communications', 'Mirroring Properties of Sub-band Adaptive Beamforming Arrays using Quadrature Mirror Filter Banks', 'Two-Dimensional Adaptive Beamforming: Algorithms and Their Implementation', 'A Novel Method for Partially Adaptive Broadband Beamforming', 'MI-NLMS adaptive beamforming algorithm for smart antenna system applications', 'Blind Beamforming Using the MCMA and SAG-MCMA Algorithm with MUSIC Algorithm', 'Chip-level Beamforming and Symbol-level Beamforming in Coherent CDMA Adaptive Antenna Array Systems', 'An Approximate Algorithm for Robust Adaptive Beamforming', '6 Beamforming Combined with Multi-channel Acoustic Echo Cancellation', 'Experimental Evaluation of Adaptive Beamforming Methods and Interference Models for High Frequency Over-the-Horizon Radar Systems']","['Applicable Algebra in Engineering, Communication and Computing', 'Communication and Networking', 'Microphone Arrays', 'Radar Array Processing', 'Microphone Arrays', 'EURASIP Journal on Audio, Speech, and Music Processing', 'Adaptive Antenna Arrays', 'Topics in Acoustic Echo and Noise Control', 'Intelligent Computing Theories and Application', 'Adaptive Antenna Arrays', 'Radar Array Processing', 'Journal of VLSI signal processing systems for signal, image and video technology', 'Journal of Zhejiang University-SCIENCE A', 'Multimedia and Ubiquitous Engineering', 'Adaptive Antenna Arrays', 'EURASIP Journal on Advances in Signal Processing', 'Sound Capture for Human/Machine Interfaces', 'Radar Signal Processing and Its Applications']","(""Adaptive filter"" OR ""Algorithm"" OR ""Beamforming"" OR ""Eisenstein's criterion"") AND (title: ""Polynomials Irreducible by Eisenstein's Criterion"")","1","[""Polynomials Irreducible by Eisenstein's Criterion""]","['Applicable Algebra in Engineering, Communication and Computing']","False","17:32:05"
"(""Ambiguity function"" OR ""Augmented reality"" OR ""Domain model"" OR ""Failure rate"")","78916","['Virtual Reality & Augmented Reality in Industry', 'Recent Trends of Mobile Collaborative Augmented Reality Systems', 'Architecting for Adaptive Resource Management in Mobile Augmented Reality Systems: Models, Metrics and Prototype Software Solutions', 'Medical Imaging and Augmented Reality', 'Touch and hand gesture-based interactions for directly manipulating 3D virtual objects in mobile augmented reality', 'Augmented Reality Environments for Medical Imaging and Computer-Assisted Interventions', 'Virtual, Augmented and Mixed Reality. Applications of Virtual and Augmented Reality', 'Augmented Reality, Virtual Reality, and Computer Graphics']","['Information and Communication Technologies in Education, Research, and Industrial Applications', 'Lecture Notes in Computer Science', 'Multimedia Tools and Applications', 'Lecture Notes in Computer Science', 'Lecture Notes in Computer Science', 'Lecture Notes in Computer Science']","(""Ambiguity function"" OR ""Augmented reality"" OR ""Domain model"" OR ""Failure rate"") AND (title: ""Virtual Reality & Augmented Reality in Industry"")","0","['Virtual Reality & Augmented Reality in Industry']","[]","False","17:32:33"
"(""Bitcoin"" OR ""Consensus "" OR ""Cryptocurrency"" OR ""Electronic billing"")","573987","['Cryptocurrency', 'Cryptocurrency', 'FawkesCoin: A Cryptocurrency Without Public-Key Cryptography (Transcript of Discussion)', 'Designing Proof of Human-Work Puzzles for Cryptocurrency and Beyond', 'Risk Analysis of Cryptocurrency as an Alternative Asset Class', 'Using an artificial financial market for studying a cryptocurrency market', 'Cryptocurrencies', 'Seasonality and Interconnectivity Within Cryptocurrencies - An Analysis on the Basis of Bitcoin, Litecoin and Namecoin', 'Cryptocurrency Smart Contracts for Distributed Consensus of Public Randomness', 'Internet Bill Presentment and Payment als neue Form des Electronic Billing', 'Electronic Billing for the Primary Care Physician', 'A User-Friendly Centrally Banked Cryptocurrency', 'Dynamic Topic Modelling for Cryptocurrency Community Forums', 'Issues in Designing a Bitcoin-like Community Currency', 'Step by Step Towards Creating a Safe Smart Contract: Lessons and Insights from a Cryptocurrency Lab', 'Recirculating Lost Coins in Cryptocurrency Systems', 'Bitcoin Covenants', 'Cryptocurrencies as a Disruption? Empirical Findings on User Adoption and Future Potential of Bitcoin and Co', 'Just HODL? On the Moral Claims of Bitcoin and Ripple Users', 'Bitcoin and Portfolio Diversification: Evidence from India']","['The New Palgrave Dictionary of Economics', 'The New Palgrave Dictionary of Economics', 'Security Protocols XXII', 'Theory of Cryptography', 'Applied Quantitative Finance', 'Journal of Economic Interaction and Coordination', 'Beyond Bitcoin', 'Enterprise Applications and Services in the Finance Industry', 'Stabilization, Safety, and Security of Distributed Systems', 'Electronic Business Engineering', 'Informatics in Primary Care', 'Information Security Practice and Experience', 'Applied Quantitative Finance', 'Financial Cryptography and Data Security', 'Financial Cryptography and Data Security', 'Business Information Systems Workshops', 'Financial Cryptography and Data Security', 'Open and Big Data Management and Innovation', 'Humanistic Management Journal', 'Digital India']","(""Bitcoin"" OR ""Consensus "" OR ""Cryptocurrency"" OR ""Electronic billing"") AND (title: ""Cryptocurrency"")","2","['Cryptocurrency', 'Cryptocurrency']","['The New Palgrave Dictionary of Economics', 'The New Palgrave Dictionary of Economics']","False","17:34:27"
"(""Algebraic equation"" OR ""Control system"" OR ""Denial-of-service attack"" OR ""Hierarchical control system"")","271427","['Secure design for cloud control system against distributed denial of service attack', 'Intrusion detection of distributed denial of service attack in cloud', 'A New Method for Distributed Denial of Service Attack Detection Using KPCA and PSO-SVM', 'A Probabilistic Packet Filtering-Based Approach for Distributed Denial of Service Attack in Wireless Sensor Network', 'Static and Dynamic 4-Way Handshake Solutions to Avoid Denial of Service Attack in Wi-Fi Protected Access and IEEE 802.11i', 'Study on Distributed Denial of Service Attack Detection Model Based on PCA and GA–Artificial Neural Network', 'Defining Limits of Resistance to Off-Line Password Guessing Attack and Denial-of-Service Attack in Multi-server Authentication Schemes', 'A Denial of Service Attack Method for IoT System in Photovoltaic Energy System', 'A Stealth, Selective, Link-Layer Denial-of-Service Attack Against Automotive Networks', 'Composite Analysis of Different Jammers in Cognitive Radio Networks Under Denial of Service Attack', 'Denial-of-Service Attack Detection Based on Multivariate Correlation Analysis', 'Partial Deafness: A Novel Denial-of-Service Attack in 802.11 Networks', 'HONEYDOS: a hybrid approach using data mining and honeypot to counter denial of service attack and malicious packets', 'A Survey on Detection and Mitigation of Distributed Denial-of-Service Attack in Named Data Networking', 'Learning from a Distributed Denial of Service Attack against a Legally Binding Electronic Election: Scenario, Operational Experience, Legal Consequences', 'Distributed Denial of Service Attack Detection Using Ant Bee Colony and Artificial Neural Network in Cloud Computing', 'Detecting Distributed Denial of Service Attack Based on Multi-feature Fusion', 'A Denial of Service Attack to GSM Networks via Attach Procedure', 'Performance evaluation of Enhanced Very Fast Decision Tree (EVFDT) mechanism for distributed denial-of-service attack detection in health care systems']","['Control Theory and Technology', 'Cluster Computing', '2011 International Conference in Electrics, Communication and Automatic Control Proceedings', 'Intelligent Computing, Communication and Devices', 'EURASIP Journal on Wireless Communications and Networking', 'Green Communications and Networks', 'Recent Developments in Mechatronics and Intelligent Robotics', 'Network and System Security', 'Detection of Intrusions and Malware, and Vulnerability Assessment', 'Emerging Research in Computing, Information, Communication and Applications', 'Neural Information Processing', 'Security and Privacy in Communication Networks', 'International Journal of Information Technology', 'Advances in Communication, Cloud, and Big Data', 'Electronic Government and the Information Systems Perspective', 'Nature Inspired Computing', 'Security Technology', 'Security Engineering and Intelligence Informatics', 'Annals of Telecommunications']","(""Algebraic equation"" OR ""Control system"" OR ""Denial-of-service attack"" OR ""Hierarchical control system"") AND (title: ""Secure design for cloud control system against distributed denial of service attack"")","1","['Secure design for cloud control system against distributed denial of service attack']","['Control Theory and Technology']","False","17:34:43"
"(""Architecture description language"" OR ""Avionics"" OR ""Avionics Full-Duplex Switched Ethernet"" OR ""Best-effort delivery"")","9489","['AFDX Emulator for an ARINC-Based Training Platform', 'Verification of an AFDX Infrastructure Using Simulations and Probabilities', 'Avionics Systems Integration', 'A Finite State Modeling of AFDX Frame Management Using Spin', 'Optimal Path and Best-Effort Delivery in Wireless Sensor Networks', 'Performance Evaluation of an Ethernet-Based Cabin Network Architecture Supporting a Low-Latency Service', 'Adaptive, best-effort delivery of digital audio and video across packet-switched networks', 'Networked Real-Time Embedded Systems', 'Emerging Trends in Avionics Networking', 'Applying Trajectory approach with static priority queuing for improving the use of available AFDX resources', 'Networked Real-Time Embedded Systems', 'Non-functional Avionics Requirements', 'A Step-Wise Approach for Integrating QoS throughout Software Development', 'Real-Time Communication', 'Studying the effectiveness of an aggregation procedure for virtual links in onboard switched networks design', 'EAST-ADL — An Architecture Description Language', 'Optimal design of virtual links in AFDX networks', 'Systematic Language Extension Mechanisms for the MontiArc Architecture Description Language', 'Statistical abstraction and model-checking of large heterogeneous systems']","['Reliable Software Technologies – Ada-Europe 2015', 'Runtime Verification', 'Introduction to Avionics Systems', 'Formal Methods: Applications and Technology', 'Intelligent Computing, Networking, and Informatics', 'Communication Technologies for Vehicles', 'Network and Operating System Support for Digital Audio and Video', 'Handbook of Hardware/Software Codesign', 'Advances in Aeronautical Informatics', 'Real-Time Systems', 'Handbook of Hardware/Software Codesign', 'Leveraging Applications of Formal Methods, Verification and Validation', 'Fundamental Approaches to Software Engineering', 'Real-Time Systems', 'Moscow University Computational Mathematics and Cybernetics', 'Architecture Description Languages', 'Real-Time Systems', 'Modelling Foundations and Applications', 'International Journal on Software Tools for Technology Transfer']","(""Architecture description language"" OR ""Avionics"" OR ""Avionics Full-Duplex Switched Ethernet"" OR ""Best-effort delivery"") AND (title: ""AFDX Emulator for an ARINC-Based Training Platform"")","1","['AFDX Emulator for an ARINC-Based Training Platform']","['Reliable Software Technologies – Ada-Europe 2015']","False","17:35:00"
"(""Preconditioner"" OR ""Wavelet"")","72884","['A new wavelet preconditioner for finite difference operators', 'Wavelet-based Preconditioners for Dense Matrices with Non-Smooth Local Features', 'Wavelet sparse approximate inverse preconditioners', 'A diagonal preconditioner for singularly perturbed problems', 'Wavelet-based preconditioners for boundary integral equations', 'Circulant Wavelet Preconditioners for Solving Elliptic Differential Equations and Boundary Integral Equations', 'On the use of discrete wavelet transform for solving integral equations of acoustic scattering', 'Solving linear systems using wavelet compression combined with Kronecker product approximation', 'A Domain Decomposition Preconditioner for p-FEM Discretizations of Two-dimensional Elliptic Problems', 'Adaptive Wavelet Solvers for the Unsteady Incompressible Navier-Stokes Equations', 'Compatibility of Scalapack with the Discrete Wavelet Transform', 'Optimized wavelet preconditioning', 'Multilevel Preconditioning for Variational Problems', 'Wavelet Matrix Compression for Boundary Integral Equations', 'Wavelet preconditioning of the Stokes problem in ψ–ω formulation', 'Rapid solution of boundary integral equations by wavelet Galerkin schemes', 'Preconditioning of wavelet BEM by the incomplete Cholesky factorization', 'Perturbed preconditioned inverse iteration for operator eigenvalue problems with applications to adaptive wavelet discretization', 'An efficient algebraic multigrid preconditioner for a fast multipole boundary element method', 'Wavelet—Galerkin Solutions of Partial Differential Equations']","['Advances in Computational Mathematics', 'BIT Numerical Mathematics', 'BIT Numerical Mathematics', 'Boundary Value Problems', 'Advances in Computational Mathematics', 'Journal of Computational Analysis and Applications', 'Acoustical Physics', 'Numerical Algorithms', 'Computing', 'Advances in Mathematical Fluid Mechanics', 'Computational Science – ICCS 2007', 'Multiscale, Nonlinear and Adaptive Approximation', 'Isogeometric Analysis and Applications 2014', 'Parallel Algorithms and Cluster Computing', 'Numerical Algorithms', 'Multiscale, Nonlinear and Adaptive Approximation', 'Computing and Visualization in Science', 'Advances in Computational Mathematics', 'Computing', 'Wavelet Analysis']","(""Preconditioner"" OR ""Wavelet"") AND (title: ""A new wavelet preconditioner for finite difference operators"")","1","['A new wavelet preconditioner for finite difference operators']","['Advances in Computational Mathematics']","False","17:35:34"
"(""Model-driven engineering"" OR ""Process modeling"" OR ""Run time "" OR ""Service-oriented architecture"")","230443","['Combining Aspect and Model-Driven Engineering Approaches for Software Process Modeling and Execution', 'Revisiting Model-Driven Engineering for Run-Time Verification of Business Processes', 'Where does model-driven engineering help? Experiences from three industrial cases', 'Model-driven engineering of middleware-based ubiquitous services', 'Model-Driven Engineering of Rules for Web Services', 'Towards Utilizing Model-Driven Engineering of Composite Applications for Business Performance Analysis', 'Combining Ontology Alignment with Model Driven Engineering Techniques for Home Devices Interoperability', 'Enhancing the Interoperability between Multiagent Systems and Service-Oriented Architectures through a Model-Driven Approach', 'Model Driven Engineering Languages and Systems', 'Model Driven Engineering Languages and Systems', 'An open distributed architecture for flexible hybrid assembly systems: a model-driven engineering approach', 'Process Definition and Project Tracking in Model Driven Engineering', 'Model-driven engineering with domain-specific meta-modelling languages', 'Continuous Process Compliance Using Model Driven Engineering', 'Introduction to the First International Workshop on Model-Driven Engineering for Business Process Management (MDE4BPM 2008)', 'Model Driven Engineering Languages and Systems', 'Model-Driven Engineering and Software Development', 'Model Driven Engineering Languages and Systems', 'Model-Driven Engineering Languages and Systems']","['Trustworthy Software Development Processes', 'System Analysis and Modeling: Models and Reusability', 'Software & Systems Modeling', 'Software & Systems Modeling', 'Generative and Transformational Techniques in Software Engineering II', 'Model Driven Architecture – Foundations and Applications', 'Software Technologies for Embedded and Ubiquitous Systems', 'Multiagent System Technologies', 'Lecture Notes in Computer Science', 'Lecture Notes in Computer Science', 'The International Journal of Advanced Manufacturing Technology', 'Product-Focused Software Process Improvement', 'Software & Systems Modeling', 'Model and Data Engineering', 'Business Process Management Workshops', 'Lecture Notes in Computer Science', 'Communications in Computer and Information Science', 'Lecture Notes in Computer Science', 'Lecture Notes in Computer Science']","(""Model-driven engineering"" OR ""Process modeling"" OR ""Run time "" OR ""Service-oriented architecture"") AND (title: ""Combining Aspect and Model-Driven Engineering Approaches for Software Process Modeling and Execution"")","1","['Combining Aspect and Model-Driven Engineering Approaches for Software Process Modeling and Execution']","['Trustworthy Software Development Processes']","False","17:35:50"
"(""Information retrieval"" OR ""Information system"" OR ""Knowledge management"" OR ""Ontology "")","671696","['Fuzzy Ontology Models Based on Fuzzy Linguistic Variable for Knowledge Management and Information Retrieval', 'Applying Information Retrieval Technology to Incremental Knowledge Management', 'Modeling a Corporate Information System to Improve Knowledge Management', 'Knowledge Management for Adapted Information Retrieval in Ubiquitous Environments', 'Ontology-Based Knowledge Management In The Steel Industry', 'Using Ontology and Rough Set Building e-Commerce Knowledge Management System', 'Research and Application of Ontology-Based Marine Ecology Knowledge Management', 'Usage-Oriented Evolution of Ontology-Based Knowledge Management Systems', 'User-Centred Ontology Learning for Knowledge Management', 'Improving Knowledge Management in Patient Safety Reporting: A Semantic Web Ontology Approach', 'An Ontology-Based System for Knowledge Management and Learning in Neuropediatric Physiotherapy', 'The Application of Knowledge Management Based on Ontology in College Education Management', 'Information Retrieval Scheme Based on Fuzzy Ontology Framework', 'Ontologies for Knowledge Management', 'Ontologies for Knowledge Management', 'Design and Implementation of Ontology-Based Query Expansion for Information Retrieval', 'An Ontology-Based Solution for Knowledge Management and eLearning Integration', 'Use of Ontologies for Organizational Knowledge Management and Knowledge Management Systems', 'Towards Evaluation of Peer-to-Peer-Based Distributed Knowledge Management Systems', 'Ontology-Based Query Expansion for Supporting Information Retrieval in Agriculture']","['Intelligent Information Processing IV', 'Engineering and Deployment of Cooperative Information Systems', 'XML-Based Data Management and Multimedia Engineering — EDBT 2002 Workshops', 'Web Information Systems and Technologies', 'The Semantic Web', 'Advances in Computer Science, Intelligent System and Environment', 'Informatics and Management Science II', 'On the Move to Meaningful Internet Systems 2002: CoopIS, DOA, and ODBASE', 'Natural Language Processing and Information Systems', 'Human Interface and the Management of Information. Information and Knowledge in Context', 'Smart Information and Knowledge Management', 'Advances in Multimedia, Software Engineering and Computing Vol.2', 'Informatics and Management Science VI', 'Handbook on Ontologies', 'Handbook on Ontologies', 'Research and Practical Issues of Enterprise Information Systems II', 'Intelligent Tutoring Systems', 'Ontologies', 'Agent-Mediated Knowledge Management', 'The 8th International Conference on Knowledge Management in Organizations']","(""Information retrieval"" OR ""Information system"" OR ""Knowledge management"" OR ""Ontology "") AND (title: ""Fuzzy Ontology Models Based on Fuzzy Linguistic Variable for Knowledge Management and Information Retrieval"")","1","['Fuzzy Ontology Models Based on Fuzzy Linguistic Variable for Knowledge Management and Information Retrieval']","['Intelligent Information Processing IV']","False","17:36:07"
